loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 811 train_loss 4.0649
step 812 train_loss 3.9106
step 813 train_loss 4.0217
step 814 train_loss 3.9421
step 815 train_loss 4.0148
step 816 train_loss 3.9453
step 817 train_loss 4.0262
step 818 train_loss 4.0121
step 819 train_loss 3.8940
step 820 train_loss 4.0080
step 821 train_loss 3.9823
step 822 train_loss 3.9567
step 823 train_loss 3.9634
step 824 train_loss 4.0453
step 825 train_loss 4.0088
step 826 train_loss 4.0538
step 827 train_loss 3.9965
step 828 train_loss 3.9758
step 829 train_loss 3.9860
step 830 train_loss 3.9956
step 831 train_loss 4.0143
step 832 train_loss 3.9983
step 833 train_loss 4.0160
step 834 train_loss 3.9685
step 835 train_loss 3.9815
step 836 train_loss 3.9988
step 837 train_loss 3.9558
step 838 train_loss 4.0086
step 839 train_loss 3.9955
step 840 train_loss 3.9663
step 841 train_loss 4.0353
step 842 train_loss 3.9643
step 843 train_loss 3.9729
step 844 train_loss 3.9961
step 845 train_loss 3.9763
step 846 train_loss 4.0003
step 847 train_loss 4.0180
step 848 train_loss 3.9384
step 849 train_loss 3.9958
step 850 train_loss 3.9311 val_loss 4.4110
step 851 train_loss 3.9834
step 852 train_loss 3.9248
step 853 train_loss 3.9411
step 854 train_loss 3.9883
step 855 train_loss 3.9846
step 856 train_loss 3.9084
step 857 train_loss 3.9055
step 858 train_loss 3.9296
step 859 train_loss 3.9361
step 860 train_loss 3.9627
step 861 train_loss 4.0336
step 862 train_loss 4.0064
step 863 train_loss 4.0489
step 864 train_loss 3.9714
step 865 train_loss 3.9774
step 866 train_loss 3.9753
step 867 train_loss 3.9674
step 868 train_loss 3.9357
step 869 train_loss 3.9390
step 870 train_loss 3.9017
step 871 train_loss 3.9779
step 872 train_loss 3.9266
step 873 train_loss 3.9523
step 874 train_loss 3.9457
step 875 train_loss 3.9402
step 876 train_loss 4.0738
step 877 train_loss 3.9373
step 878 train_loss 3.9022
step 879 train_loss 3.9224
step 880 train_loss 3.9761
step 881 train_loss 3.9705
step 882 train_loss 3.9571
step 883 train_loss 3.9316
step 884 train_loss 3.9347
step 885 train_loss 3.9567
step 886 train_loss 3.9725
step 887 train_loss 3.9776
step 888 train_loss 3.9657
step 889 train_loss 3.8843
step 890 train_loss 3.8595
step 891 train_loss 3.9122
step 892 train_loss 3.9854
step 893 train_loss 3.8967
step 894 train_loss 3.9324
step 895 train_loss 3.9285
step 896 train_loss 3.8436
step 897 train_loss 3.8948
step 898 train_loss 3.9486
step 899 train_loss 3.9480
step 900 train_loss 3.9498 val_loss 4.3752
step 901 train_loss 3.9048
step 902 train_loss 3.9433
step 903 train_loss 3.8981
step 904 train_loss 3.9855
step 905 train_loss 3.9210
step 906 train_loss 3.9338
step 907 train_loss 3.9502
step 908 train_loss 3.8959
step 909 train_loss 3.9156
step 910 train_loss 3.9436
step 911 train_loss 3.9463
step 912 train_loss 3.9691
step 913 train_loss 3.9600
step 914 train_loss 3.8515
step 915 train_loss 3.9064
step 916 train_loss 3.9329
step 917 train_loss 3.9150
step 918 train_loss 3.9375
step 919 train_loss 3.9408
step 920 train_loss 3.8788
step 921 train_loss 3.9277
step 922 train_loss 3.8911
step 923 train_loss 3.8441
step 924 train_loss 3.8773
step 925 train_loss 3.9259
step 926 train_loss 3.9114
step 927 train_loss 3.9456
step 928 train_loss 3.9006
step 929 train_loss 3.9358
step 930 train_loss 3.9174
step 931 train_loss 3.9476
step 932 train_loss 3.8500
step 933 train_loss 3.8985
step 934 train_loss 3.8846
step 935 train_loss 3.9002
step 936 train_loss 3.8665
step 937 train_loss 3.8374
step 938 train_loss 3.9463
step 939 train_loss 3.8592
step 940 train_loss 3.9449
step 941 train_loss 3.8847
step 942 train_loss 3.9297
step 943 train_loss 3.8777
step 944 train_loss 3.8922
step 945 train_loss 3.9252
step 946 train_loss 3.8551
step 947 train_loss 3.9004
step 948 train_loss 3.9403
step 949 train_loss 3.8727
step 950 train_loss 3.8697 val_loss 4.2311
step 951 train_loss 3.8251
step 952 train_loss 3.8490
step 953 train_loss 3.8377
step 954 train_loss 3.8530
step 955 train_loss 3.8219
step 956 train_loss 3.9001
step 957 train_loss 3.9136
step 958 train_loss 3.8820
step 959 train_loss 3.9036
step 960 train_loss 3.8062
step 961 train_loss 3.8249
step 962 train_loss 3.8534
step 963 train_loss 3.9163
step 964 train_loss 3.8296
step 965 train_loss 3.8414
step 966 train_loss 3.8684
step 967 train_loss 3.9133
step 968 train_loss 3.9040
step 969 train_loss 3.8766
step 970 train_loss 3.8522
step 971 train_loss 3.9081
step 972 train_loss 3.8365
