loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 618 train_loss 4.2247
step 619 train_loss 4.1738
step 620 train_loss 4.2120
step 621 train_loss 4.1606
step 622 train_loss 4.1708
step 623 train_loss 4.1899
step 624 train_loss 4.1673
step 625 train_loss 4.2310
step 626 train_loss 4.2104
step 627 train_loss 4.1588
step 628 train_loss 4.2474
step 629 train_loss 4.1408
step 630 train_loss 4.1620
step 631 train_loss 4.1794
step 632 train_loss 4.1823
step 633 train_loss 4.1715
step 634 train_loss 4.1038
step 635 train_loss 4.1424
step 636 train_loss 4.1966
step 637 train_loss 4.1768
step 638 train_loss 4.2403
step 639 train_loss 4.1652
step 640 train_loss 4.1843
step 641 train_loss 4.1465
step 642 train_loss 4.1642
step 643 train_loss 4.1682
step 644 train_loss 4.1230
step 645 train_loss 4.1791
step 646 train_loss 4.2183
step 647 train_loss 4.1670
step 648 train_loss 4.1468
step 649 train_loss 4.1295
step 650 train_loss 4.1897 val_loss 4.4609
step 651 train_loss 4.1700
step 652 train_loss 4.2027
step 653 train_loss 4.1590
step 654 train_loss 4.1127
step 655 train_loss 4.1510
step 656 train_loss 4.1535
step 657 train_loss 4.1260
step 658 train_loss 4.2068
step 659 train_loss 4.1720
step 660 train_loss 4.1857
step 661 train_loss 4.1761
step 662 train_loss 4.1687
step 663 train_loss 4.1745
step 664 train_loss 4.1987
step 665 train_loss 4.1387
step 666 train_loss 4.1631
step 667 train_loss 4.1915
step 668 train_loss 4.0766
step 669 train_loss 4.2276
step 670 train_loss 4.1596
step 671 train_loss 4.1308
step 672 train_loss 4.1139
step 673 train_loss 4.0919
step 674 train_loss 4.0620
step 675 train_loss 4.1414
step 676 train_loss 4.0884
step 677 train_loss 4.1519
step 678 train_loss 4.1433
step 679 train_loss 4.1631
step 680 train_loss 4.0881
step 681 train_loss 4.1041
step 682 train_loss 4.1025
step 683 train_loss 4.1499
step 684 train_loss 4.1224
step 685 train_loss 4.1259
step 686 train_loss 4.1113
step 687 train_loss 4.1050
step 688 train_loss 4.1063
step 689 train_loss 4.1082
step 690 train_loss 4.1645
step 691 train_loss 4.1022
step 692 train_loss 4.0925
step 693 train_loss 4.1663
step 694 train_loss 4.1135
step 695 train_loss 4.1698
step 696 train_loss 4.1042
step 697 train_loss 4.1323
step 698 train_loss 4.1390
step 699 train_loss 4.1357
step 700 train_loss 4.1122 val_loss 4.4384
step 701 train_loss 4.1072
step 702 train_loss 4.1352
step 703 train_loss 4.1069
step 704 train_loss 4.0703
step 705 train_loss 4.1149
step 706 train_loss 4.0511
step 707 train_loss 4.0896
step 708 train_loss 4.0595
step 709 train_loss 4.0454
step 710 train_loss 4.0646
step 711 train_loss 4.0856
step 712 train_loss 4.1261
step 713 train_loss 4.1239
step 714 train_loss 4.0914
step 715 train_loss 4.1101
step 716 train_loss 4.1060
step 717 train_loss 4.1221
step 718 train_loss 4.0788
step 719 train_loss 4.0822
step 720 train_loss 4.1820
step 721 train_loss 4.0631
step 722 train_loss 4.0972
step 723 train_loss 3.9988
step 724 train_loss 4.1221
step 725 train_loss 4.0902
step 726 train_loss 4.0946
step 727 train_loss 4.0974
step 728 train_loss 4.0653
step 729 train_loss 4.0508
step 730 train_loss 4.0492
step 731 train_loss 4.0466
step 732 train_loss 4.1407
step 733 train_loss 4.0728
step 734 train_loss 4.0774
step 735 train_loss 4.1317
step 736 train_loss 4.0897
step 737 train_loss 4.0880
step 738 train_loss 4.1296
step 739 train_loss 4.0585
step 740 train_loss 4.0476
step 741 train_loss 4.1002
step 742 train_loss 4.0803
step 743 train_loss 4.0986
step 744 train_loss 4.0812
step 745 train_loss 4.0433
step 746 train_loss 4.0438
step 747 train_loss 4.0742
step 748 train_loss 4.0371
step 749 train_loss 4.0284
step 750 train_loss 4.0224 val_loss 4.4335
step 751 train_loss 4.0043
step 752 train_loss 4.0390
step 753 train_loss 4.1107
step 754 train_loss 4.0381
step 755 train_loss 4.0716
step 756 train_loss 4.0600
step 757 train_loss 4.0909
step 758 train_loss 4.0253
step 759 train_loss 4.0080
step 760 train_loss 4.0875
step 761 train_loss 4.0293
step 762 train_loss 4.0594
step 763 train_loss 4.0138
step 764 train_loss 3.9928
step 765 train_loss 4.0607
step 766 train_loss 4.0483
step 767 train_loss 4.0987
step 768 train_loss 4.0858
step 769 train_loss 4.1094
step 770 train_loss 4.0446
step 771 train_loss 4.0637
step 772 train_loss 4.0730
step 773 train_loss 4.0890
step 774 train_loss 4.0599
step 775 train_loss 4.0524
step 776 train_loss 4.0135
step 777 train_loss 4.0733
step 778 train_loss 4.0584
step 779 train_loss 4.0204
step 780 train_loss 4.0548
step 781 train_loss 4.0211
step 782 train_loss 4.0293
step 783 train_loss 4.0514
step 784 train_loss 3.9759
step 785 train_loss 4.0300
step 786 train_loss 4.0406
step 787 train_loss 3.9473
step 788 train_loss 4.0343
step 789 train_loss 4.0159
step 790 train_loss 4.0459
step 791 train_loss 4.0050
step 792 train_loss 4.0488
step 793 train_loss 4.0068
step 794 train_loss 4.0227
step 795 train_loss 4.0337
step 796 train_loss 4.0271
step 797 train_loss 4.0160
step 798 train_loss 4.0285
step 799 train_loss 4.0193
step 800 train_loss 3.9891 val_loss 4.3565
step 801 train_loss 4.0596
